-14 8.5750 1.00125 1.00011
-14 8.6250 1.00143 1.00036
-14 8.6750 1.00131 1.00033
-14 8.7250 1.00144 1.00059
-14 8.7750 1.00157 1.00088
-14 8.8250 1.00137 1.00091
-14 8.8750 1.00150 1.00113
-14 8.9250 1.00158 1.00122
-14 8.9750 1.00157 1.00121
-14 9.0250 1.00170 1.00136
-14 9.0750 1.00188 1.00154
-14 9.1250 1.00187 1.00152
-14 9.1750 1.00205 1.00167
-14 9.2250 1.00195 1.00159
-14 9.2750 1.00207 1.00175
-14 9.3250 1.00219 1.00186
-14 9.3750 1.00216 1.00184
-14 9.4250 1.00239 1.00198
-14 9.4750 1.00256 1.00213
-14 9.5250 1.00246 1.00198
-14 9.5750 1.00264 1.00211
-14 9.6250 1.00269 1.00204
-14 9.6750 1.00272 1.00200
-14 9.7250 1.00294 1.00214
-14 9.7750 1.00298 1.00210
-14 9.8250 1.00297 1.00197
-14 9.8750 1.00309 1.00204
-14 9.9250 1.00328 1.00225
-14 9.9750 1.00346 1.00237
-14 11.0000 1.00550 1.00327
-14 12.0000 1.00495 1.00503
-14 13.0000 1.00539 1.00461
-14 14.0000 1.00704 1.00525
-14 15.0000 1.00996 1.00653
-14 16.0000 1.01005 1.00896
-14 17.0000 1.00943 1.00842
-14 18.0000 1.00670 1.00654
-14 19.0000 1.00532 1.00536
-14 20.0000 1.00538 1.00605
